table,column,dataset_id,already_labeled,semanticType,cluster_label,predicted_type
Corporations_1,column_17,Corporations_1+column_17,False,description,5,address
Corporations_1,column_20,Corporations_1+column_20,False,region,5,address
Corporations_1,column_22,Corporations_1+column_22,False,description,5,address
HashTags_1,column_1,HashTags_1+column_1,False,gender,235,None
HashTags_1,column_6,HashTags_1+column_6,False,name,25,name
HashTags_1,column_7,HashTags_1+column_7,False,name,27,None
HashTags_1,column_20,HashTags_1+column_20,False,type,143,None
HashTags_1,column_29,HashTags_1+column_29,False,name,5,address
HashTags_1,column_32,HashTags_1+column_32,False,language,42,language
HashTags_1,column_37,HashTags_1+column_37,False,country,5,address
HashTags_1,column_38,HashTags_1+column_38,False,code,5,address
HashTags_1,column_39,HashTags_1+column_39,False,state,5,address
HashTags_1,column_42,HashTags_1+column_42,False,type,5,address
HashTags_1,column_48,HashTags_1+column_48,False,description,132,None
HashTags_1,column_55,HashTags_1+column_55,False,language,42,language
HashTags_1,column_57,HashTags_1+column_57,False,location,214,None
Hatred_1,column_0,Hatred_1+column_0,False,city,52,None
Hatred_1,column_18,Hatred_1+column_18,False,type,227,None
Hatred_1,column_20,Hatred_1+column_20,False,name,17,None
Hatred_1,column_23,Hatred_1+column_23,False,location,210,None
Hatred_1,column_24,Hatred_1+column_24,False,state,26,state
Hatred_1,column_29,Hatred_1+column_29,False,name,27,None
Hatred_1,column_30,Hatred_1+column_30,False,description,175,None
IGlocations1_1,column_3,IGlocations1_1+column_3,False,city,187,None
IGlocations1_1,column_17,IGlocations1_1+column_17,False,state,169,None
IGlocations2_1,column_2,IGlocations2_1+column_2,False,city,29,city
IGlocations2_1,column_10,IGlocations2_1+column_10,False,type,120,None
IGlocations2_1,column_12,IGlocations2_1+column_12,False,state,74,None
IGlocations2_1,column_13,IGlocations2_1+column_13,False,state,74,None
IGlocations2_2,column_10,IGlocations2_2+column_10,False,type,120,None
IGlocations2_2,column_12,IGlocations2_2+column_12,False,state,74,None
IGlocations2_2,column_13,IGlocations2_2+column_13,False,state,74,None
IGlocations2_2,column_14,IGlocations2_2+column_14,False,name,153,None
IUBLibrary_1,column_0,IUBLibrary_1+column_0,False,name,217,None
IUBLibrary_1,column_4,IUBLibrary_1+column_4,False,class,171,None
IUBLibrary_1,column_11,IUBLibrary_1+column_11,False,type,121,None
IUBLibrary_1,column_17,IUBLibrary_1+column_17,False,year,238,None
Medicare1_1,column_8,Medicare1_1+column_8,False,name,3,None
Medicare1_1,column_10,Medicare1_1+column_10,False,name,3,None
Medicare1_1,column_12,Medicare1_1+column_12,False,city,150,city
Medicare1_1,column_15,Medicare1_1+column_15,False,state,26,state
Medicare1_1,column_17,Medicare1_1+column_17,False,description,41,None
Medicare1_1,column_25,Medicare1_1+column_25,False,day,7,day
Medicare1_2,column_7,Medicare1_2+column_7,False,description,207,None
Medicare1_2,column_8,Medicare1_2+column_8,False,name,3,None
Medicare1_2,column_10,Medicare1_2+column_10,False,name,3,None
Medicare1_2,column_12,Medicare1_2+column_12,False,city,150,city
Medicare1_2,column_15,Medicare1_2+column_15,False,state,26,state
Medicare1_2,column_17,Medicare1_2+column_17,False,description,41,None
Medicare1_2,column_20,Medicare1_2+column_20,False,day,88,day
Medicare2_1,column_13,Medicare2_1+column_13,False,city,150,city
Medicare2_1,column_14,Medicare2_1+column_14,False,country,92,country
Medicare2_1,column_15,Medicare2_1+column_15,False,name,72,None
Medicare2_1,column_16,Medicare2_1+column_16,False,gender,82,gender
Medicare2_1,column_20,Medicare2_1+column_20,False,address,95,address
Medicare2_1,column_24,Medicare2_1+column_24,False,type,107,type
Medicare2_2,column_7,Medicare2_2+column_7,False,description,58,description
Medicare2_2,column_12,Medicare2_2+column_12,False,code,199,code
Medicare2_2,column_13,Medicare2_2+column_13,False,city,150,city
Medicare2_2,column_15,Medicare2_2+column_15,False,name,72,None
Medicare2_2,column_16,Medicare2_2+column_16,False,gender,82,gender
Medicare2_2,column_20,Medicare2_2+column_20,False,address,95,address
Medicare2_2,column_24,Medicare2_2+column_24,False,type,107,type
Medicare3_1,column_5,Medicare3_1+column_5,False,code,46,None
Medicare3_1,column_6,Medicare3_1+column_6,False,description,18,None
Medicare3_1,column_12,Medicare3_1+column_12,False,code,199,code
Medicare3_1,column_13,Medicare3_1+column_13,False,city,150,city
Medicare3_1,column_15,Medicare3_1+column_15,False,name,72,None
Medicare3_1,column_16,Medicare3_1+column_16,False,gender,82,gender
Medicare3_1,column_20,Medicare3_1+column_20,False,address,95,address
MedPayment1_1,column_6,MedPayment1_1+column_6,False,code,46,None
MedPayment1_1,column_7,MedPayment1_1+column_7,False,description,58,description
MedPayment1_1,column_12,MedPayment1_1+column_12,False,code,199,code
MedPayment1_1,column_14,MedPayment1_1+column_14,False,country,92,country
MedPayment1_1,column_15,MedPayment1_1+column_15,False,name,72,None
MedPayment1_1,column_16,MedPayment1_1+column_16,False,gender,82,gender
MedPayment1_1,column_19,MedPayment1_1+column_19,False,state,26,state
MedPayment1_1,column_24,MedPayment1_1+column_24,False,type,107,type
MedPayment2_1,column_6,MedPayment2_1+column_6,False,code,46,None
MedPayment2_1,column_7,MedPayment2_1+column_7,False,description,58,description
MedPayment2_1,column_12,MedPayment2_1+column_12,False,code,199,code
MedPayment2_1,column_13,MedPayment2_1+column_13,False,city,150,city
MedPayment2_1,column_14,MedPayment2_1+column_14,False,country,92,country
MedPayment2_1,column_15,MedPayment2_1+column_15,False,name,72,None
MedPayment2_1,column_19,MedPayment2_1+column_19,False,state,26,state
MLB_10,column_27,MLB_10+column_27,False,name,6,name
MLB_10,column_32,MLB_10+column_32,False,teamName,225,None
MLB_10,column_37,MLB_10+column_37,False,year,16,year
MLB_11,column_27,MLB_11+column_27,False,name,6,name
MLB_11,column_29,MLB_11+column_29,False,team,13,team
MLB_11,column_37,MLB_11+column_37,False,year,16,year
MLB_12,column_37,MLB_12+column_37,False,team,13,team
MLB_12,column_45,MLB_12+column_45,False,year,16,year
MLB_13,column_33,MLB_13+column_33,False,name,200,None
MLB_13,column_40,MLB_13+column_40,False,teamName,189,None
MLB_13,column_45,MLB_13+column_45,False,year,16,year
MLB_14,column_33,MLB_14+column_33,False,name,173,None
MLB_14,column_37,MLB_14+column_37,False,team,221,None
MLB_14,column_40,MLB_14+column_40,False,teamName,180,None
MLB_14,column_45,MLB_14+column_45,False,year,16,year
MLB_15,column_52,MLB_15+column_52,False,name,6,name
MLB_15,column_56,MLB_15+column_56,False,team,13,team
MLB_15,column_57,MLB_15+column_57,False,teamName,220,None
MLB_15,column_58,MLB_15+column_58,False,team,13,team
MLB_15,column_65,MLB_15+column_65,False,year,16,year
MLB_16,column_52,MLB_16+column_52,False,name,6,name
MLB_16,column_57,MLB_16+column_57,False,teamName,219,None
MLB_16,column_58,MLB_16+column_58,False,team,13,team
MLB_16,column_60,MLB_16+column_60,False,teamName,223,None
MLB_17,column_52,MLB_17+column_52,False,name,6,name
MLB_17,column_57,MLB_17+column_57,False,teamName,240,None
MLB_17,column_65,MLB_17+column_65,False,year,16,year
MLB_18,column_52,MLB_18+column_52,False,name,118,None
MLB_18,column_56,MLB_18+column_56,False,team,13,team
MLB_18,column_58,MLB_18+column_58,False,team,13,team
MLB_18,column_65,MLB_18+column_65,False,year,16,year
MLB_19,column_50,MLB_19+column_50,False,team,229,None
MLB_19,column_58,MLB_19+column_58,False,year,16,year
MLB_1,column_33,MLB_1+column_33,False,name,212,None
MLB_1,column_40,MLB_1+column_40,False,teamName,159,None
MLB_1,column_45,MLB_1+column_45,False,year,16,year
MLB_20,column_50,MLB_20+column_50,False,team,14,None
MLB_20,column_52,MLB_20+column_52,False,teamName,182,None
MLB_20,column_58,MLB_20+column_58,False,year,16,year
MLB_21,column_47,MLB_21+column_47,False,name,206,None
MLB_21,column_52,MLB_21+column_52,False,teamName,201,None
MLB_22,column_47,MLB_22+column_47,False,name,6,name
MLB_22,column_51,MLB_22+column_51,False,team,13,team
MLB_22,column_53,MLB_22+column_53,False,teamName,0,None
MLB_22,column_58,MLB_22+column_58,False,year,16,year
MLB_23,column_51,MLB_23+column_51,False,team,13,team
MLB_24,column_47,MLB_24+column_47,False,name,6,name
MLB_24,column_58,MLB_24+column_58,False,year,16,year
MLB_25,column_47,MLB_25+column_47,False,name,241,None
MLB_25,column_50,MLB_25+column_50,False,team,13,team
MLB_25,column_52,MLB_25+column_52,False,state,48,None
MLB_25,column_58,MLB_25+column_58,False,year,16,year
MLB_26,column_50,MLB_26+column_50,False,team,13,team
MLB_26,column_52,MLB_26+column_52,False,state,48,None
MLB_26,column_53,MLB_26+column_53,False,teamName,0,None
MLB_26,column_58,MLB_26+column_58,False,year,16,year
MLB_27,column_50,MLB_27+column_50,False,team,13,team
MLB_27,column_53,MLB_27+column_53,False,teamName,0,None
MLB_27,column_58,MLB_27+column_58,False,year,16,year
MLB_28,column_47,MLB_28+column_47,False,name,218,None
MLB_28,column_52,MLB_28+column_52,False,state,48,None
MLB_28,column_53,MLB_28+column_53,False,teamName,188,None
MLB_29,column_47,MLB_29+column_47,False,name,233,None
MLB_29,column_50,MLB_29+column_50,False,team,13,team
MLB_29,column_52,MLB_29+column_52,False,state,48,None
MLB_29,column_53,MLB_29+column_53,False,teamName,231,None
MLB_29,column_58,MLB_29+column_58,False,year,16,year
MLB_2,column_1,MLB_2+column_1,False,description,33,None
MLB_2,column_5,MLB_2+column_5,False,name,6,name
MLB_2,column_18,MLB_2+column_18,False,name,6,name
MLB_2,column_22,MLB_2+column_22,False,year,16,year
MLB_30,column_47,MLB_30+column_47,False,name,6,name
MLB_30,column_50,MLB_30+column_50,False,team,13,team
MLB_30,column_52,MLB_30+column_52,False,state,48,None
MLB_31,column_50,MLB_31+column_50,False,team,2,None
MLB_31,column_52,MLB_31+column_52,False,teamName,93,None
MLB_31,column_57,MLB_31+column_57,False,year,16,year
MLB_32,column_47,MLB_32+column_47,False,name,185,None
MLB_32,column_50,MLB_32+column_50,False,team,13,team
MLB_32,column_52,MLB_32+column_52,False,teamName,222,None
MLB_32,column_57,MLB_32+column_57,False,year,16,year
MLB_33,column_50,MLB_33+column_50,False,team,13,team
MLB_33,column_52,MLB_33+column_52,False,teamName,176,None
MLB_33,column_57,MLB_33+column_57,False,year,16,year
MLB_34,column_47,MLB_34+column_47,False,name,186,None
MLB_34,column_57,MLB_34+column_57,False,year,16,year
MLB_35,column_47,MLB_35+column_47,False,name,196,None
MLB_35,column_50,MLB_35+column_50,False,team,13,team
MLB_35,column_57,MLB_35+column_57,False,year,16,year
MLB_36,column_47,MLB_36+column_47,False,name,91,None
MLB_36,column_50,MLB_36+column_50,False,team,13,team
MLB_36,column_52,MLB_36+column_52,False,teamName,174,None
MLB_36,column_57,MLB_36+column_57,False,year,16,year
MLB_37,column_47,MLB_37+column_47,False,name,209,None
MLB_37,column_50,MLB_37+column_50,False,team,236,None
MLB_37,column_52,MLB_37+column_52,False,teamName,202,None
MLB_37,column_57,MLB_37+column_57,False,year,16,year
MLB_38,column_35,MLB_38+column_35,False,name,6,name
MLB_38,column_41,MLB_38+column_41,False,teamName,0,None
MLB_38,column_46,MLB_38+column_46,False,year,16,year
MLB_39,column_35,MLB_39+column_35,False,name,6,name
MLB_39,column_38,MLB_39+column_38,False,team,13,team
MLB_39,column_41,MLB_39+column_41,False,teamName,0,None
MLB_39,column_46,MLB_39+column_46,False,year,16,year
MLB_3,column_1,MLB_3+column_1,False,description,33,None
MLB_3,column_4,MLB_3+column_4,False,type,49,None
MLB_3,column_5,MLB_3+column_5,False,name,6,name
MLB_3,column_6,MLB_3+column_6,False,day,7,day
MLB_3,column_18,MLB_3+column_18,False,name,6,name
MLB_3,column_22,MLB_3+column_22,False,year,16,year
MLB_4,column_1,MLB_4+column_1,False,description,33,None
MLB_4,column_2,MLB_4+column_2,False,team,38,team
MLB_4,column_4,MLB_4+column_4,False,type,49,None
MLB_4,column_5,MLB_4+column_5,False,name,6,name
MLB_4,column_9,MLB_4+column_9,False,team,38,team
MLB_4,column_22,MLB_4+column_22,False,year,16,year
MLB_40,column_41,MLB_40+column_41,False,teamName,0,None
MLB_40,column_46,MLB_40+column_46,False,year,16,year
MLB_41,column_44,MLB_41+column_44,False,type,9,None
MLB_41,column_45,MLB_41+column_45,False,name,108,None
MLB_41,column_50,MLB_41+column_50,False,teamName,197,None
MLB_41,column_55,MLB_41+column_55,False,year,16,year
MLB_42,column_44,MLB_42+column_44,False,type,9,None
MLB_42,column_45,MLB_42+column_45,False,name,224,None
MLB_42,column_48,MLB_42+column_48,False,team,13,team
MLB_43,column_44,MLB_43+column_44,False,type,9,None
MLB_43,column_45,MLB_43+column_45,False,name,211,None
MLB_43,column_50,MLB_43+column_50,False,teamName,195,None
MLB_44,column_44,MLB_44+column_44,False,type,9,None
MLB_44,column_45,MLB_44+column_45,False,name,110,None
MLB_44,column_48,MLB_44+column_48,False,team,2,None
MLB_44,column_50,MLB_44+column_50,False,teamName,205,None
MLB_44,column_55,MLB_44+column_55,False,year,16,year
MLB_45,column_52,MLB_45+column_52,False,name,192,None
MLB_45,column_56,MLB_45+column_56,False,team,208,None
MLB_45,column_58,MLB_45+column_58,False,teamName,151,None
MLB_45,column_63,MLB_45+column_63,False,year,16,year
MLB_46,column_52,MLB_46+column_52,False,name,148,None
MLB_46,column_56,MLB_46+column_56,False,team,203,None
MLB_46,column_58,MLB_46+column_58,False,teamName,155,None
MLB_47,column_52,MLB_47+column_52,False,name,162,None
MLB_47,column_56,MLB_47+column_56,False,team,2,None
MLB_47,column_58,MLB_47+column_58,False,teamName,154,None
MLB_47,column_63,MLB_47+column_63,False,year,16,year
MLB_48,column_52,MLB_48+column_52,False,name,168,None
MLB_48,column_58,MLB_48+column_58,False,teamName,156,None
MLB_49,column_47,MLB_49+column_47,False,name,87,None
MLB_49,column_51,MLB_49+column_51,False,team,234,None
MLB_49,column_54,MLB_49+column_54,False,teamName,158,None
MLB_49,column_59,MLB_49+column_59,False,year,16,year
MLB_50,column_47,MLB_50+column_47,False,name,194,None
MLB_50,column_54,MLB_50+column_54,False,teamName,157,None
MLB_50,column_59,MLB_50+column_59,False,year,16,year
MLB_51,column_47,MLB_51+column_47,False,name,163,None
MLB_51,column_51,MLB_51+column_51,False,team,216,None
MLB_53,column_52,MLB_53+column_52,False,name,213,None
MLB_53,column_56,MLB_53+column_56,False,team,13,team
MLB_53,column_58,MLB_53+column_58,False,teamName,165,None
MLB_53,column_63,MLB_53+column_63,False,year,16,year
MLB_54,column_52,MLB_54+column_52,False,name,104,None
MLB_54,column_56,MLB_54+column_56,False,team,13,team
MLB_54,column_58,MLB_54+column_58,False,teamName,166,None
MLB_54,column_63,MLB_54+column_63,False,year,16,year
MLB_55,column_52,MLB_55+column_52,False,name,190,None
MLB_55,column_56,MLB_55+column_56,False,team,13,team
MLB_55,column_58,MLB_55+column_58,False,teamName,152,None
MLB_56,column_52,MLB_56+column_52,False,name,103,None
MLB_56,column_56,MLB_56+column_56,False,team,14,None
MLB_56,column_63,MLB_56+column_63,False,year,16,year
MLB_58,column_54,MLB_58+column_54,False,name,138,None
MLB_58,column_57,MLB_58+column_57,False,team,178,None
MLB_58,column_59,MLB_58+column_59,False,teamName,124,None
MLB_59,column_54,MLB_59+column_54,False,name,128,None
MLB_59,column_57,MLB_59+column_57,False,team,172,None
MLB_59,column_59,MLB_59+column_59,False,teamName,242,None
MLB_59,column_65,MLB_59+column_65,False,year,16,year
MLB_5,column_1,MLB_5+column_1,False,description,33,None
MLB_5,column_2,MLB_5+column_2,False,team,38,team
MLB_5,column_5,MLB_5+column_5,False,type,49,None
MLB_5,column_6,MLB_5+column_6,False,name,6,name
MLB_5,column_8,MLB_5+column_8,False,day,7,day
MLB_5,column_11,MLB_5+column_11,False,day,140,day
MLB_5,column_12,MLB_5+column_12,False,team,38,team
MLB_5,column_22,MLB_5+column_22,False,name,6,name
MLB_5,column_27,MLB_5+column_27,False,year,16,year
MLB_6,column_1,MLB_6+column_1,False,description,33,None
MLB_6,column_2,MLB_6+column_2,False,team,38,team
MLB_6,column_5,MLB_6+column_5,False,type,49,None
MLB_6,column_6,MLB_6+column_6,False,name,6,name
MLB_6,column_8,MLB_6+column_8,False,day,7,day
MLB_6,column_12,MLB_6+column_12,False,team,38,team
MLB_6,column_22,MLB_6+column_22,False,name,6,name
MLB_6,column_27,MLB_6+column_27,False,year,16,year
MLB_60,column_54,MLB_60+column_54,False,name,75,None
MLB_60,column_59,MLB_60+column_59,False,teamName,136,None
MLB_61,column_54,MLB_61+column_54,False,name,126,None
MLB_61,column_57,MLB_61+column_57,False,team,170,None
MLB_62,column_54,MLB_62+column_54,False,name,144,None
MLB_62,column_59,MLB_62+column_59,False,teamName,71,None
MLB_63,column_51,MLB_63+column_51,False,name,6,name
MLB_63,column_56,MLB_63+column_56,False,team,13,team
MLB_63,column_59,MLB_63+column_59,False,teamName,0,None
MLB_63,column_64,MLB_63+column_64,False,year,16,year
MLB_64,column_51,MLB_64+column_51,False,name,6,name
MLB_64,column_52,MLB_64+column_52,False,day,140,day
MLB_64,column_56,MLB_64+column_56,False,team,13,team
MLB_64,column_58,MLB_64+column_58,False,team,38,team
MLB_64,column_59,MLB_64+column_59,False,teamName,0,None
MLB_64,column_64,MLB_64+column_64,False,year,16,year
MLB_65,column_51,MLB_65+column_51,False,name,6,name
MLB_65,column_52,MLB_65+column_52,False,day,140,day
MLB_65,column_56,MLB_65+column_56,False,team,13,team
MLB_65,column_59,MLB_65+column_59,False,teamName,0,None
MLB_65,column_64,MLB_65+column_64,False,year,16,year
MLB_66,column_1,MLB_66+column_1,False,description,33,None
MLB_66,column_5,MLB_66+column_5,False,type,49,None
MLB_66,column_6,MLB_66+column_6,False,name,6,name
MLB_66,column_8,MLB_66+column_8,False,day,7,day
MLB_66,column_13,MLB_66+column_13,False,team,38,team
MLB_66,column_23,MLB_66+column_23,False,name,6,name
MLB_67,column_1,MLB_67+column_1,False,description,33,None
MLB_67,column_2,MLB_67+column_2,False,team,38,team
MLB_67,column_4,MLB_67+column_4,False,type,49,None
MLB_67,column_5,MLB_67+column_5,False,name,6,name
MLB_67,column_9,MLB_67+column_9,False,team,38,team
MLB_67,column_22,MLB_67+column_22,False,year,16,year
MLB_68,column_1,MLB_68+column_1,False,description,33,None
MLB_68,column_2,MLB_68+column_2,False,team,38,team
MLB_68,column_5,MLB_68+column_5,False,type,49,None
MLB_68,column_6,MLB_68+column_6,False,name,6,name
MLB_68,column_8,MLB_68+column_8,False,day,7,day
MLB_68,column_11,MLB_68+column_11,False,day,140,day
MLB_68,column_12,MLB_68+column_12,False,team,38,team
MLB_68,column_22,MLB_68+column_22,False,name,6,name
MLB_68,column_27,MLB_68+column_27,False,year,16,year
MLB_7,column_27,MLB_7+column_27,False,name,6,name
MLB_7,column_37,MLB_7+column_37,False,year,16,year
MLB_8,column_29,MLB_8+column_29,False,team,13,team
MLB_8,column_37,MLB_8+column_37,False,year,16,year
MLB_9,column_27,MLB_9+column_27,False,name,6,name
MLB_9,column_29,MLB_9+column_29,False,team,13,team
NYC_1,column_0,NYC_1+column_0,False,type,125,None
NYC_1,column_1,NYC_1+column_1,False,name,100,None
NYC_1,column_7,NYC_1+column_7,False,city,94,None
NYC_1,column_10,NYC_1+column_10,False,type,81,None
NYC_1,column_16,NYC_1+column_16,False,type,5,address
NYC_1,column_18,NYC_1+column_18,False,name,5,address
NYC_1,column_19,NYC_1+column_19,False,name,5,address
NYC_1,column_20,NYC_1+column_20,False,address,106,None
NYC_1,column_26,NYC_1+column_26,False,type,67,None
NYC_1,column_31,NYC_1+column_31,False,name,167,None
NYC_1,column_33,NYC_1+column_33,False,description,51,None
NYC_1,column_35,NYC_1+column_35,False,address,167,None
NYC_1,column_37,NYC_1+column_37,False,code,167,None
NYC_1,column_38,NYC_1+column_38,False,name,167,None
NYC_1,column_42,NYC_1+column_42,False,region,167,None
NYC_1,column_43,NYC_1+column_43,False,state,167,None
NYC_2,column_0,NYC_2+column_0,False,type,125,None
NYC_2,column_1,NYC_2+column_1,False,name,100,None
NYC_2,column_5,NYC_2+column_5,False,name,5,address
NYC_2,column_7,NYC_2+column_7,False,city,94,None
NYC_2,column_10,NYC_2+column_10,False,type,81,None
NYC_2,column_16,NYC_2+column_16,False,type,5,address
NYC_2,column_20,NYC_2+column_20,False,address,106,None
NYC_2,column_26,NYC_2+column_26,False,type,67,None
NYC_2,column_27,NYC_2+column_27,False,location,160,None
NYC_2,column_31,NYC_2+column_31,False,name,167,None
NYC_2,column_33,NYC_2+column_33,False,description,51,None
NYC_2,column_35,NYC_2+column_35,False,address,167,None
NYC_2,column_36,NYC_2+column_36,False,city,167,None
NYC_2,column_37,NYC_2+column_37,False,code,167,None
NYC_2,column_38,NYC_2+column_38,False,name,167,None
NYC_2,column_42,NYC_2+column_42,False,region,167,None
PanCreactomy1_1,column_5,PanCreactomy1_1+column_5,False,code,46,None
PanCreactomy1_1,column_12,PanCreactomy1_1+column_12,False,code,199,code
PanCreactomy1_1,column_14,PanCreactomy1_1+column_14,False,country,92,country
PanCreactomy1_1,column_15,PanCreactomy1_1+column_15,False,name,72,None
PanCreactomy1_1,column_16,PanCreactomy1_1+column_16,False,gender,82,gender
PanCreactomy1_1,column_17,PanCreactomy1_1+column_17,False,name,22,name
PanCreactomy1_1,column_19,PanCreactomy1_1+column_19,False,state,26,state
PanCreactomy1_1,column_25,PanCreactomy1_1+column_25,False,type,107,type
PanCreactomy2_1,column_6,PanCreactomy2_1+column_6,False,description,18,None
PanCreactomy2_1,column_12,PanCreactomy2_1+column_12,False,code,199,code
PanCreactomy2_1,column_15,PanCreactomy2_1+column_15,False,name,72,None
PanCreactomy2_1,column_16,PanCreactomy2_1+column_16,False,gender,82,gender
PanCreactomy2_1,column_17,PanCreactomy2_1+column_17,False,name,22,name
PanCreactomy2_1,column_19,PanCreactomy2_1+column_19,False,state,26,state
PanCreactomy2_1,column_25,PanCreactomy2_1+column_25,False,type,107,type
PanCreactomy2_2,column_5,PanCreactomy2_2+column_5,False,code,46,None
PanCreactomy2_2,column_6,PanCreactomy2_2+column_6,False,description,18,None
PanCreactomy2_2,column_12,PanCreactomy2_2+column_12,False,code,199,code
PanCreactomy2_2,column_14,PanCreactomy2_2+column_14,False,country,92,country
PanCreactomy2_2,column_15,PanCreactomy2_2+column_15,False,name,72,None
PanCreactomy2_2,column_16,PanCreactomy2_2+column_16,False,gender,82,gender
PanCreactomy2_2,column_17,PanCreactomy2_2+column_17,False,name,22,name
PanCreactomy2_2,column_25,PanCreactomy2_2+column_25,False,type,107,type
Physicians_1,column_6,Physicians_1+column_6,False,code,46,None
Physicians_1,column_7,Physicians_1+column_7,False,description,58,description
Physicians_1,column_12,Physicians_1+column_12,False,code,199,code
Physicians_1,column_13,Physicians_1+column_13,False,city,150,city
Physicians_1,column_14,Physicians_1+column_14,False,country,92,country
Physicians_1,column_15,Physicians_1+column_15,False,name,72,None
Physicians_1,column_16,Physicians_1+column_16,False,gender,82,gender
Physicians_1,column_17,Physicians_1+column_17,False,name,22,name
Physicians_1,column_19,Physicians_1+column_19,False,state,26,state
Physicians_1,column_24,Physicians_1+column_24,False,type,107,type
Provider_1,column_7,Provider_1+column_7,False,description,58,description
Provider_1,column_12,Provider_1+column_12,False,code,199,code
Provider_1,column_13,Provider_1+column_13,False,city,150,city
Provider_1,column_14,Provider_1+column_14,False,country,92,country
Provider_1,column_15,Provider_1+column_15,False,name,72,None
Provider_1,column_16,Provider_1+column_16,False,gender,82,gender
Provider_1,column_17,Provider_1+column_17,False,name,22,name
Provider_1,column_19,Provider_1+column_19,False,state,26,state
Provider_1,column_24,Provider_1+column_24,False,type,107,type
Provider_2,column_7,Provider_2+column_7,False,description,58,description
Provider_2,column_12,Provider_2+column_12,False,code,199,code
Provider_2,column_13,Provider_2+column_13,False,city,150,city
Provider_2,column_14,Provider_2+column_14,False,country,92,country
Provider_2,column_16,Provider_2+column_16,False,gender,82,gender
Provider_2,column_17,Provider_2+column_17,False,name,22,name
Provider_2,column_19,Provider_2+column_19,False,state,26,state
Provider_2,column_24,Provider_2+column_24,False,type,107,type
Provider_3,column_6,Provider_3+column_6,False,code,230,None
Provider_3,column_7,Provider_3+column_7,False,description,58,description
Provider_3,column_12,Provider_3+column_12,False,code,199,code
Provider_3,column_13,Provider_3+column_13,False,city,150,city
Provider_3,column_14,Provider_3+column_14,False,country,92,country
Provider_3,column_16,Provider_3+column_16,False,gender,82,gender
Provider_3,column_17,Provider_3+column_17,False,name,22,name
Provider_3,column_24,Provider_3+column_24,False,type,107,type
Provider_4,column_6,Provider_4+column_6,False,code,230,None
Provider_4,column_7,Provider_4+column_7,False,description,58,description
Provider_4,column_12,Provider_4+column_12,False,code,199,code
Provider_4,column_13,Provider_4+column_13,False,city,150,city
Provider_4,column_14,Provider_4+column_14,False,country,92,country
Provider_4,column_15,Provider_4+column_15,False,name,72,None
Provider_4,column_17,Provider_4+column_17,False,name,22,name
Provider_4,column_24,Provider_4+column_24,False,type,107,type
Provider_5,column_6,Provider_5+column_6,False,code,230,None
Provider_5,column_7,Provider_5+column_7,False,description,58,description
Provider_5,column_12,Provider_5+column_12,False,code,199,code
Provider_5,column_13,Provider_5+column_13,False,city,150,city
Provider_5,column_15,Provider_5+column_15,False,name,72,None
Provider_5,column_19,Provider_5+column_19,False,state,26,state
Provider_5,column_24,Provider_5+column_24,False,type,107,type
Provider_6,column_6,Provider_6+column_6,False,code,230,None
Provider_6,column_7,Provider_6+column_7,False,description,58,description
Provider_6,column_12,Provider_6+column_12,False,code,199,code
Provider_6,column_15,Provider_6+column_15,False,name,72,None
Provider_6,column_17,Provider_6+column_17,False,name,22,name
Provider_6,column_19,Provider_6+column_19,False,state,26,state
Provider_7,column_6,Provider_7+column_6,False,code,230,None
Provider_7,column_12,Provider_7+column_12,False,code,199,code
Provider_7,column_13,Provider_7+column_13,False,city,150,city
Provider_7,column_15,Provider_7+column_15,False,name,72,None
Provider_7,column_16,Provider_7+column_16,False,gender,82,gender
Provider_7,column_24,Provider_7+column_24,False,type,107,type
Provider_8,column_6,Provider_8+column_6,False,code,230,None
Provider_8,column_7,Provider_8+column_7,False,description,58,description
Provider_8,column_13,Provider_8+column_13,False,city,150,city
Provider_8,column_15,Provider_8+column_15,False,name,72,None
Provider_8,column_17,Provider_8+column_17,False,name,22,name
Provider_8,column_19,Provider_8+column_19,False,state,26,state
Provider_8,column_24,Provider_8+column_24,False,type,107,type
RealEstate1_1,column_0,RealEstate1_1+column_0,False,address,35,address
RealEstate1_1,column_1,RealEstate1_1+column_1,False,address,5,address
RealEstate1_1,column_7,RealEstate1_1+column_7,False,location,142,None
RealEstate1_1,column_11,RealEstate1_1+column_11,False,code,130,code
RealEstate1_1,column_13,RealEstate1_1+column_13,False,code,146,None
RealEstate1_1,column_14,RealEstate1_1+column_14,False,code,116,None
RealEstate1_1,column_16,RealEstate1_1+column_16,False,type,45,None
RealEstate1_1,column_18,RealEstate1_1+column_18,False,city,228,city
RealEstate1_1,column_26,RealEstate1_1+column_26,False,year,239,None
RealEstate1_2,column_1,RealEstate1_2+column_1,False,address,5,address
RealEstate1_2,column_2,RealEstate1_2+column_2,False,county,60,county
RealEstate1_2,column_5,RealEstate1_2+column_5,False,duration,123,None
RealEstate1_2,column_11,RealEstate1_2+column_11,False,code,130,code
RealEstate1_2,column_12,RealEstate1_2+column_12,False,region,8,region
RealEstate1_2,column_14,RealEstate1_2+column_14,False,code,116,None
RealEstate1_2,column_16,RealEstate1_2+column_16,False,type,45,None
RealEstate1_2,column_18,RealEstate1_2+column_18,False,city,228,city
RealEstate2_1,column_0,RealEstate2_1+column_0,False,address,35,address
RealEstate2_1,column_1,RealEstate2_1+column_1,False,address,5,address
